filepath,label_name,anomaly_probability,predicted_status,alert_message
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1370.jpg,Anomaly,0.99024093,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/3598.jpg,Normal,0.89849055,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2434.jpg,Normal,0.8762666,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3558.jpg,Anomaly,0.9767436,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1014.jpg,Anomaly,0.9664578,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4811.jpg,Anomaly,0.6965662,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/777.jpg,Anomaly,0.9997477,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/936.jpg,Anomaly,0.99878895,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5649.jpg,Anomaly,0.9405434,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/404.jpg,Anomaly,0.9968633,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2596.jpg,Anomaly,0.9252991,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1912.jpg,Anomaly,0.956714,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5006.jpg,Anomaly,0.99535483,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3248.jpg,Anomaly,0.92110556,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/267.jpg,Anomaly,0.9995552,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2127.jpg,Normal,0.55502194,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/1830.jpg,Normal,0.8679246,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5440.jpg,Anomaly,0.99510527,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3107.jpg,Anomaly,0.89761305,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1205.jpg,Anomaly,0.9692096,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4475.jpg,Anomaly,0.95953953,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1359.jpg,Anomaly,0.99654526,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4377.jpg,Anomaly,0.9868099,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5039.jpg,Anomaly,0.9803012,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/178.jpg,Anomaly,0.99529934,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2283.jpg,Anomaly,0.97163963,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3435.jpg,Anomaly,0.9995335,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2303.jpg,Anomaly,0.9437497,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/659.jpg,Anomaly,0.89064807,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2393.jpg,Normal,0.71634793,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2549.jpg,Anomaly,0.99989676,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5574.jpg,Anomaly,0.99709874,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/286.jpg,Normal,0.5967906,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4210.jpg,Anomaly,0.9646091,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5396.jpg,Anomaly,0.8503415,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1784.jpg,Anomaly,0.9915155,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1687.jpg,Anomaly,0.9971974,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3044.jpg,Anomaly,0.9195208,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4320.jpg,Anomaly,0.997679,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/3113.jpg,Normal,0.85160446,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2093.jpg,Anomaly,0.9843077,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4108.jpg,Anomaly,0.9605124,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/33.jpg,Anomaly,0.98718107,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3548.jpg,Anomaly,0.9918595,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5395.jpg,Anomaly,0.8606116,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3965.jpg,Anomaly,0.99979734,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1745.jpg,Anomaly,0.97582906,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4998.jpg,Anomaly,0.78196764,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/226.jpg,Anomaly,0.99916774,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/979.jpg,Anomaly,0.99156934,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5780.jpg,Anomaly,0.98780406,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/15.jpg,Anomaly,0.9888319,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4468.jpg,Normal,0.91757745,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5451.jpg,Anomaly,0.9820139,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/622.jpg,Anomaly,0.9995122,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2899.jpg,Anomaly,0.9502511,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1704.jpg,Anomaly,0.9704288,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2271.jpg,Normal,0.97364646,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3899.jpg,Anomaly,0.99990416,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/859.jpg,Anomaly,0.9538305,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3460.jpg,Anomaly,0.99839455,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3337.jpg,Anomaly,0.9714472,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/455.jpg,Anomaly,0.9930119,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3299.jpg,Anomaly,0.9921389,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2196.jpg,Anomaly,0.9702784,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5412.jpg,Anomaly,0.9519204,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3146.jpg,Anomaly,0.9813736,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4122.jpg,Normal,0.7703416,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1127.jpg,Anomaly,0.5618666,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/5196.jpg,Normal,0.86799586,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/1590.jpg,Normal,0.60356903,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1252.jpg,Anomaly,0.8724991,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4461.jpg,Anomaly,0.9902468,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4898.jpg,Normal,0.71376944,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2817.jpg,Normal,0.63737464,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5548.jpg,Anomaly,0.90151113,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/281.jpg,Anomaly,0.97686607,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/235.jpg,Anomaly,0.998354,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2121.jpg,Anomaly,0.97329515,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/425.jpg,Anomaly,0.99977577,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4738.jpg,Anomaly,0.99457324,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1218.jpg,Anomaly,0.9790165,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1934.jpg,Anomaly,0.87221915,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/309.jpg,Normal,0.68426275,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/431.jpg,Anomaly,0.98805726,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2504.jpg,Anomaly,0.99279684,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/2346.jpg,Normal,0.67555404,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3073.jpg,Anomaly,0.86928195,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1242.jpg,Anomaly,0.66442,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/157.jpg,Anomaly,0.99992883,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4121.jpg,Anomaly,0.8972488,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4822.jpg,Anomaly,0.9954158,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3736.jpg,Anomaly,0.8095212,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2523.jpg,Anomaly,0.9356887,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3615.jpg,Anomaly,0.9946208,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4551.jpg,Anomaly,0.6632048,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5526.jpg,Anomaly,0.99739265,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3130.jpg,Anomaly,0.92686754,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1145.jpg,Anomaly,0.79965836,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3229.jpg,Anomaly,0.97311133,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1227.jpg,Anomaly,0.7347101,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5252.jpg,Anomaly,0.99135315,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/448.jpg,Anomaly,0.98343444,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2120.jpg,Anomaly,0.9935822,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4339.jpg,Anomaly,0.9792925,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4241.jpg,Anomaly,0.96158206,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2426.jpg,Anomaly,0.9671186,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2841.jpg,Anomaly,0.70537156,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5488.jpg,Anomaly,0.96618503,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4044.jpg,Anomaly,0.7929056,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3961.jpg,Anomaly,0.99910516,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1775.jpg,Anomaly,0.99200034,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1197.jpg,Anomaly,0.6578713,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1489.jpg,Anomaly,0.7276196,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3593.jpg,Anomaly,0.98413026,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5721.jpg,Anomaly,0.9722701,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3387.jpg,Anomaly,0.9924312,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/396.jpg,Anomaly,0.935333,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1860.jpg,Anomaly,0.9901548,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2843.jpg,Anomaly,0.96683806,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2006.jpg,Anomaly,0.99616206,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2131.jpg,Anomaly,0.96532094,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3572.jpg,Anomaly,0.99897724,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5591.jpg,Anomaly,0.91978514,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1065.jpg,Anomaly,0.8441543,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4268.jpg,Normal,0.9251822,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5655.jpg,Anomaly,0.98669714,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/415.jpg,Anomaly,0.9576335,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2793.jpg,Anomaly,0.64152396,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2855.jpg,Anomaly,0.89357734,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5730.jpg,Anomaly,0.99829966,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2148.jpg,Anomaly,0.73640585,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3754.jpg,Anomaly,0.9963768,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5047.jpg,Anomaly,0.9960861,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/880.jpg,Anomaly,0.9919247,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1631.jpg,Anomaly,0.95655286,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4760.jpg,Anomaly,0.99355716,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1380.jpg,Anomaly,0.9926785,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5767.jpg,Anomaly,0.98768985,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5232.jpg,Anomaly,0.99254876,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3426.jpg,Anomaly,0.7320054,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/1451.jpg,Normal,0.82973784,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5137.jpg,Anomaly,0.9260696,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4140.jpg,Anomaly,0.9616419,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3745.jpg,Anomaly,0.84614563,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4743.jpg,Anomaly,0.80987436,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4668.jpg,Anomaly,0.9978168,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5080.jpg,Anomaly,0.99946207,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1799.jpg,Anomaly,0.95765656,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1221.jpg,Anomaly,0.9671339,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
